cep;endereco;id_bairro;id_cidade;id_estado;id_regiao;tipo;logradouro;latitude;longitude;ativo
95070990;Capela São Luiz, 8400;54814;5108;23;5;Capela;São Luiz, 8400;-29.16846000;-51.12445000;true
95076990;São Virgílio da 6ª Légua;54814;5108;23;5;São;Virgílio da 6ª Légua;-29.19208000;-51.14309000;true
95112990;Rua F, nº 63;54814;5108;23;5;Rua;F, nº 63;-29.60911000;-51.17436000;true
95115990;Loreto-2 Légua;54814;5108;23;5;Loreto-2;Légua;-29.16782000;-51.17896000;true
95125000;"";54814;5108;23;5;"";"";-29.16782000;-51.17896000;true
95130000;"";54814;5108;23;5;"";"";-29.16782000;-51.17896000;true
95133000;"";54814;5108;23;5;"";"";-29.16782000;-51.17896000;true
95135000;"";54814;5108;23;5;"";"";-29.16782000;-51.17896000;true
95140000;"";54814;5108;23;5;"";"";-29.16782000;-51.17896000;true
95143000;"";54814;5108;23;5;"";"";-29.16782000;-51.17896000;true
95150000;"";54814;5109;23;5;"";"";-29.37721000;-51.11237000;true
95150990;Rua das Araucárias, 980;54814;5109;23;5;Rua;das Araucárias, 980;-29.36902000;-51.07292000;true
95150991;Rua Albano Hansen, 38;54814;5109;23;5;Rua;Albano Hansen, 38;-29.37462000;-51.14350000;true
95160000;"";54814;5109;23;5;"";"";-29.37721000;-51.11237000;true
95160990;Rua Vicente Pietro s/nº - Bairro Centro;54814;5109;23;5;Rua;Vicente Pietro s/nº - Bairro Centro;-29.37606000;-51.11163000;true
95163000;"";54814;5109;23;5;"";"";-29.37721000;-51.11237000;true
95163990;Estrada da Linha Temerária, nº 2090.;54814;5109;23;5;Estrada;da Linha Temerária, nº 2090.;-29.37081000;-51.19562000;true
95165000;"";54814;5109;23;5;"";"";-29.37721000;-51.11237000;true
95165990;Rua José Grings, nº 1616 - Linha Imperial;54814;5109;23;5;Rua;José Grings, nº 1616 - Linha Imperial;-29.35982000;-51.06308000;true
95165991;Rodovia RS-235 Km 21,5 nº 2021 - Linha Araripe;54814;5109;23;5;Rodovia;RS-235 Km 21,5 nº 2021 - Linha Araripe;-29.37721000;-51.11237000;true
95165992;Rodovia RS-235 Km 14,2 - Bairro Linha Brasil;54814;5109;23;5;Rodovia;RS-235 Km 14,2 - Bairro Linha Brasil;-29.37721000;-51.11237000;true
95166000;"";54814;5110;23;5;"";"";-29.45087000;-51.13285000;true
95180000;"";54814;5111;23;5;"";"";-29.22472000;-51.34850000;true
95180992;Linha Rio Burati - 3º Distrito;54814;5111;23;5;Linha;Rio Burati - 3º Distrito;-29.22472000;-51.34850000;true
95182000;"";54814;5111;23;5;"";"";-29.22472000;-51.34850000;true
95182990;Avenida Monsenhor Albino Agazzi, 1000;54814;5111;23;5;Avenida;Monsenhor Albino Agazzi, 1000;-29.27948000;-51.33581000;true
95183000;"";54814;5111;23;5;"";"";-29.22472000;-51.34850000;true
95183993;Rodovia RS-453, Km 18 - Linha Rio Burati;54814;5111;23;5;Rodovia;RS-453, Km 18 - Linha Rio Burati;-29.22472000;-51.34850000;true
95184000;"";54814;5111;23;5;"";"";-29.22472000;-51.34850000;true
95185000;"";54814;5112;23;5;"";"";-29.30075000;-51.50515000;true
95187000;"";54814;5112;23;5;"";"";-29.30075000;-51.50515000;true
95188000;"";54814;5112;23;5;"";"";-29.30075000;-51.50515000;true
95189000;"";54814;5112;23;5;"";"";-29.30075000;-51.50515000;true
95190000;"";54814;5113;23;5;"";"";-28.96778000;-51.06899000;true
95197000;"";54814;5113;23;5;"";"";-28.96894860;-51.07106340;true
95200000;"";54814;5114;23;5;"";"";-28.51053000;-50.93016000;true
95223000;"";54814;5114;23;5;"";"";-28.51053000;-50.93016000;true
95220000;"";54814;5114;23;5;"";"";-28.51053000;-50.93016000;true
95221000;"";54814;5114;23;5;"";"";-28.51053000;-50.93016000;true
95229000;"";54814;5114;23;5;"";"";-28.51053000;-50.93016000;true
95230000;"";54814;5115;23;5;"";"";-28.31685000;-51.18350000;true
95231000;"";54814;5115;23;5;"";"";-28.31685000;-51.18350000;true
95231500;"";54814;5115;23;5;"";"";-28.31685000;-51.18350000;true
95232000;"";54814;5115;23;5;"";"";-28.31685000;-51.18350000;true
95232500;"";54814;5115;23;5;"";"";-28.31685000;-51.18350000;true
95233000;"";54814;5115;23;5;"";"";-28.31367830;-51.18409620;true
95233500;"";54814;5115;23;5;"";"";-28.31685000;-51.18350000;true
95234000;"";54814;5115;23;5;"";"";-28.31685000;-51.18350000;true
95235000;"";54814;5115;23;5;"";"";-28.31685000;-51.18350000;true
95236000;"";54814;5116;23;5;"";"";-28.68276000;-50.78243000;true
95237000;"";54814;5116;23;5;"";"";-28.68276000;-50.78243000;true
95237800;"";54814;5116;23;5;"";"";-28.68276000;-50.78243000;true
95238000;"";54814;5116;23;5;"";"";-28.68276000;-50.78243000;true
95238500;"";54814;5116;23;5;"";"";-28.68276000;-50.78243000;true
95240000;"";54814;5117;23;5;"";"";-28.81757000;-51.28546000;true
95242000;"";54814;5117;23;5;"";"";-28.81757000;-51.28546000;true
95244000;"";54814;5117;23;5;"";"";-28.81757000;-51.28546000;true
95250000;"";54814;5118;23;5;"";"";-28.85679000;-51.28900000;true
95255000;"";54814;5119;23;5;"";"";-28.79556000;-51.09388000;true
95260000;"";54814;5120;23;5;"";"";-28.99098120;-51.40732420;true
95270000;"";54814;5121;23;5;"";"";-29.03584000;-51.18133000;true
95272000;"";54814;5121;23;5;"";"";-29.03584000;-51.18133000;true
95274000;"";54814;5121;23;5;"";"";-29.03584000;-51.18133000;true
95275000;"";54814;5122;23;5;"";"";-29.02771000;-51.31055000;true
95280000;"";54814;5123;23;5;"";"";-28.74753000;-50.06498000;true
95320991;Linha Gramado;54814;5130;23;5;Linha;Gramado;-28.80154000;-51.60945000;true
95322000;"";54814;5130;23;5;"";"";-28.80154000;-51.60945000;true
95322990;Estrada Buarque de Macedo, 8130;54814;5130;23;5;Estrada;Buarque de Macedo, 8130;-29.39251000;-51.49319000;true
95325000;"";54814;5131;23;5;"";"";-28.80820000;-51.78417000;true
95330000;"";54814;5132;23;5;"";"";-28.93900000;-51.54879000;true
95330990;Bairro Medianeira;54814;5132;23;5;Bairro;Medianeira;-28.94657000;-51.55134000;true
95330991;Vila Azul;54814;5132;23;5;Vila;Azul;-28.95997000;-51.56251000;true
95333000;"";54814;5133;23;5;"";"";-28.88004000;-51.70002000;true
95334000;"";54814;5134;23;5;"";"";-28.86344000;-51.55206000;true
95335000;"";54814;5135;23;5;"";"";-28.98957000;-51.69738000;true
95338000;"";54814;5135;23;5;"";"";-28.98957000;-51.69738000;true
95340000;"";54814;5136;23;5;"";"";-28.73273000;-51.70353000;true
95345000;"";54814;5137;23;5;"";"";-28.75805000;-51.47649000;true
95350000;"";54814;5138;23;5;"";"";-28.66073000;-51.74363000;true
95355000;"";54814;5139;23;5;"";"";-28.54165000;-51.69638000;true
95360000;"";54814;5140;23;5;"";"";-28.59912000;-51.78752000;true
95365000;"";54814;5141;23;5;"";"";-28.49964000;-51.70789000;true
95370000;"";54814;5142;23;5;"";"";-27.67592000;-51.45787000;true
95375000;"";54814;5142;23;5;"";"";-27.67592000;-51.45787000;true
95380000;"";54814;5143;23;5;"";"";-28.05421000;-51.19270000;true
95385000;"";54814;5143;23;5;"";"";-28.05421000;-51.19270000;true
95388000;"";54814;5143;23;5;"";"";-28.05421000;-51.19270000;true
95390000;"";54814;5144;23;5;"";"";-27.87388000;-51.17017000;true
95400000;"";54814;5145;23;5;"";"";-29.44744000;-50.57796000;true
95405000;"";54814;5145;23;5;"";"";-29.44744000;-50.57796000;true
95410000;"";54814;5145;23;5;"";"";-29.44744000;-50.57796000;true
95412000;"";54814;5145;23;5;"";"";-29.44744000;-50.57796000;true
95414000;"";54814;5145;23;5;"";"";-29.44744000;-50.57796000;true
95416000;"";54814;5145;23;5;"";"";-29.44744000;-50.57796000;true
95418000;"";54814;5145;23;5;"";"";-29.44744000;-50.57796000;true
95420000;"";54814;5146;23;5;"";"";-28.88318000;-50.35819000;true
95425000;"";54814;5146;23;5;"";"";-28.88318000;-50.35819000;true
95440000;"";54814;5146;23;5;"";"";-28.88318000;-50.35819000;true
95480000;"";54814;5147;23;5;"";"";-29.05099000;-50.15015000;true
95485000;"";54814;5147;23;5;"";"";-29.05099000;-50.15015000;true
95495000;"";54814;5147;23;5;"";"";-29.05099000;-50.15015000;true
95500000;"";54814;5148;23;5;"";"";-29.82957000;-50.52102000;true
95500991;RS-30, km 65, nº 24;54814;5148;23;5;RS-30,;km 65, nº 24;-29.83504000;-50.52656000;true
95500992;RS-30, km 75, nº 14079;54814;5148;23;5;RS-30,;km 75, nº 14079;-29.83506000;-50.52652000;true
95500994;RS-10, km 50, nº 4355;54814;5148;23;5;RS-10,;km 50, nº 4355;-29.83499000;-50.52667000;true
95500995;Estr Catanduvinha, s/n;54814;5148;23;5;Estr;Catanduvinha, s/n;-29.82957000;-50.52102000;true
95500996;Rodovia RS-030 - n° 9872 - Lagoa dos Barros;54814;5148;23;5;Rodovia;RS-030 - n° 9872 - Lagoa dos Barros;-29.82957000;-50.52102000;true
95508000;"";54814;5148;23;5;"";"";-29.83101560;-50.52367750;true
95510000;"";54814;5148;23;5;"";"";-29.82957000;-50.52102000;true
95512000;"";54814;5148;23;5;"";"";-29.82957000;-50.52102000;true
95513000;"";54814;5148;23;5;"";"";-29.82957000;-50.52102000;true
95514000;"";54814;5148;23;5;"";"";-29.82957000;-50.52102000;true
95515000;"";54814;5149;23;5;"";"";-29.79106000;-50.43385000;true
95520000;"";54814;5150;23;5;"";"";-29.89287000;-50.27059000;true
95520990;Rua Carlos Bruno Fett, s/n;54814;5150;23;5;Rua;Carlos Bruno Fett, s/n;-29.97846000;-50.20262000;true
95520991;Estrada do Palmital, 11300 - nº 520 - Palmital;54814;5150;23;5;Estrada;do Palmital, 11300 - nº 520 - Palmital;-29.83276590;-50.16330720;true
95520992;Rodovia RS-030 Km 89, nº 528 - Capão da Areia;54814;5150;23;5;Rodovia;RS-030 Km 89, nº 528 - Capão da Areia;-29.89604000;-50.29661000;true
95520993;Rodovia RS-030 - Km 89 nº 9001 - Emboabas;54814;5150;23;5;Rodovia;RS-030 - Km 89 nº 9001 - Emboabas;-29.89287000;-50.27059000;true
95525000;"";54814;5150;23;5;"";"";-29.89287000;-50.27059000;true
95526000;"";54814;5150;23;5;"";"";-29.89287000;-50.27059000;true
95527000;"";54814;5150;23;5;"";"";-29.89287000;-50.27059000;true
95529990;Rodovia BR-101 Km 82 - Aguapés;54814;5150;23;5;Rodovia;BR-101 Km 82 - Aguapés;-29.89601000;-50.29662000;true
95532000;"";54814;5151;23;5;"";"";-29.67778000;-50.20649000;true
95534000;"";54814;5151;23;5;"";"";-29.67778000;-50.20649000;true
95535000;"";54814;5152;23;5;"";"";-29.57733000;-50.06452000;true
95535990;Rua Osmani Veras, 2438;54814;5152;23;5;Rua;Osmani Veras, 2438;-29.57010000;-50.05725000;true
95537000;"";54814;5152;23;5;"";"";-29.57733000;-50.06452000;true
95538000;"";54814;5153;23;5;"";"";-29.48983000;-50.10128000;true
95540000;"";54814;5154;23;5;"";"";-30.25901000;-50.50946000;true
95545000;"";54814;5154;23;5;"";"";-30.25901000;-50.50946000;true
95546000;"";54814;5154;23;5;"";"";-30.25901000;-50.50946000;true
95547000;"";54814;5154;23;5;"";"";-30.25901000;-50.50946000;true
95548000;"";54814;5154;23;5;"";"";-30.25901000;-50.50946000;true
95549000;"";54814;5154;23;5;"";"";-30.25901000;-50.50946000;true
95550000;"";54814;5154;23;5;"";"";-30.25901000;-50.50946000;true
95551000;"";54814;5154;23;5;"";"";-30.25901000;-50.50946000;true
95552000;"";54814;5155;23;5;"";"";-30.14685000;-50.51327000;true
95553000;"";54814;5155;23;5;"";"";-30.14685000;-50.51327000;true
95553990;Estrada Rancho Velho, 4440;54814;5155;23;5;Estrada;Rancho Velho, 4440;-30.15679000;-50.40383000;true
95560990;BR 101 Km 09, s/n;54814;5157;23;5;BR;101 Km 09, s/n;-29.31028000;-49.77292000;true
95560991;Estr Geral, s/n;54814;5157;23;5;Estr;Geral, s/n;-29.27852300;-49.84135100;true
95565000;"";54814;5157;23;5;"";"";-29.34123000;-49.72506000;true
95568000;"";54814;5158;23;5;"";"";-29.37019000;-49.84943000;true
95569000;"";54814;5158;23;5;"";"";-29.37019000;-49.84943000;true
95570000;"";54814;5158;23;5;"";"";-29.37019000;-49.84943000;true
95571000;"";54814;5158;23;5;"";"";-29.37019000;-49.84943000;true
95572000;"";54814;5159;23;5;"";"";-29.21256000;-49.93328000;true
95575000;"";54814;5160;23;5;"";"";-29.53821000;-50.06252000;true
95577000;"";54814;5161;23;5;"";"";-29.36619000;-49.93259000;true
95578000;"";54814;5161;23;5;"";"";-29.36619000;-49.93259000;true
95578500;"";54814;5161;23;5;"";"";-29.36619000;-49.93259000;true
95579000;"";54814;5161;23;5;"";"";-29.36619000;-49.93259000;true
95580000;"";54814;5162;23;5;"";"";-29.45405000;-49.92094000;true
95580990;Rua Morro Azul,S/na Gomes, S/N;54814;5162;23;5;Rua;Morro Azul,S/na Gomes, S/N;-29.41583000;-49.95311000;true
95580991;Rua da Igreja, s/n;54814;5162;23;5;Rua;da Igreja, s/n;-29.46162000;-49.92607000;true
95580992;Rodovia BR-101, Km 18 - Santo Anjo da Guarda;54814;5162;23;5;Rodovia;BR-101, Km 18 - Santo Anjo da Guarda;-29.46241000;-49.92533000;true
95582000;"";54814;5162;23;5;"";"";-29.45405000;-49.92094000;true
95583000;"";54814;5162;23;5;"";"";-29.45398000;-49.92100000;true
95584000;"";54814;5162;23;5;"";"";-29.45405000;-49.92094000;true
95584990;Rodovia BR-101, Km 32, nº 155 - Vila Fernando Ferrari;54814;5162;23;5;Rodovia;BR-101, Km 32, nº 155 - Vila Fernando Ferrari;-29.49116000;-49.96085000;true
95585000;"";54814;5163;23;5;"";"";-29.54953000;-49.88829000;true
95588000;"";54814;5164;23;5;"";"";-29.77508000;-50.03949000;true
95589000;"";54814;5164;23;5;"";"";-29.77508000;-50.03949000;true
95589500;"";54814;5164;23;5;"";"";-29.77508000;-50.03949000;true
95590000;"";54814;5165;23;5;"";"";-30.00849000;-50.15164000;true
95590990;Rua Minas Gerais, 2186;54814;5165;23;5;Rua;Minas Gerais, 2186;-27.81301000;-54.66662000;true
95590991;Rua 02 nº 184;54814;5165;23;5;Rua;02 nº 184;-27.37246000;-52.76654000;true
95590992;Av Interpraias, 500;54814;5165;23;5;Av;Interpraias, 500;-30.06368480;-50.16584930;true
95592000;"";54814;5165;23;5;"";"";-30.00849000;-50.15164000;true
95593000;"";54814;5165;23;5;"";"";-30.00849000;-50.15164000;true
95597000;"";54814;5166;23;5;"";"";-30.18497000;-50.21011000;true
95598000;"";54814;5166;23;5;"";"";-30.18497000;-50.21011000;true
95599000;"";54814;5167;23;5;"";"";-30.24807000;-50.23522000;true
95600000;Taquara;54814;5168;23;5;Taquara;"";-29.64620000;-50.78021000;true
95614000;"";54814;5168;23;5;"";"";-29.64620000;-50.78021000;true
95615000;"";54814;5168;23;5;"";"";-29.64620000;-50.78021000;true
95617000;"";54814;5168;23;5;"";"";-29.64620000;-50.78021000;true
95620000;"";54814;5168;23;5;"";"";-29.64620000;-50.78021000;true
95622000;"";54814;5168;23;5;"";"";-29.64620000;-50.78021000;true
95623000;"";54814;5168;23;5;"";"";-29.64620000;-50.78021000;true
95625000;"";54814;5170;23;5;"";"";-29.96357000;-50.12861000;true
95625990;Avenida Paraguassu, 798;54814;5170;23;5;Avenida;Paraguassu, 798;-29.90939000;-50.09485000;true
95625991;Avenida Paraguassu, 172;54814;5170;23;5;Avenida;Paraguassu, 172;-29.94842000;-50.11657000;true
95625992;Avenida Paraguassu, 832;54814;5170;23;5;Avenida;Paraguassu, 832;-29.93746000;-50.11555000;true
95625993;Avenida Paraguassu, 2755;54814;5170;23;5;Avenida;Paraguassu, 2755;-29.93496000;-50.11084000;true
95630000;"";54814;5171;23;5;"";"";-29.63082000;-50.82503000;true
95640000;"";54814;5171;23;5;"";"";-29.63082000;-50.82503000;true
95647000;"";54814;5171;23;5;"";"";-29.63082000;-50.82503000;true
95650000;"";54814;5172;23;5;"";"";-29.57237000;-50.79232000;true
95660000;"";54814;5173;23;5;"";"";-29.51523000;-50.77918000;true
95670000;"";54814;5174;23;5;"";"";-29.38018000;-50.87352000;true
95680000;"";54814;5175;23;5;"";"";-29.36176000;-50.81206000;true
95690000;"";54814;5176;23;5;"";"";-29.64267000;-50.55548000;true
95692000;"";54814;5176;23;5;"";"";-29.65185890;-50.57675220;true
95693000;"";54814;5176;23;5;"";"";-29.64267000;-50.55548000;true
95695000;"";54814;5177;23;5;"";"";-29.64029000;-50.46009000;true
95700000;"";54814;5178;23;5;"";"";-29.17427000;-51.51852000;true
95700992;Linha Cruzeiro;54814;5178;23;5;Linha;Cruzeiro;-29.18638000;-51.47556000;true
95700993;Bairro Vinhedos;54814;5178;23;5;Bairro;Vinhedos;-29.15776000;-51.53923000;true
95700994;Bairro Eucalíptos;54814;5178;23;5;Bairro;Eucalíptos;-29.16360000;-51.49061000;true
95700995;Bairro Aparecida;54814;5178;23;5;Bairro;Aparecida;-29.13688000;-51.54104000;true
95704990;Via dos Imigrantes, s/n - Bairro Cruzeiro;54814;5178;23;5;Via;dos Imigrantes, s/n - Bairro Cruzeiro;-29.18680000;-51.47686000;true
95707990;Rua Arlindo Baccin, 565 - Bairro Vinhedos;54814;5178;23;5;Rua;Arlindo Baccin, 565 - Bairro Vinhedos;-29.15762000;-51.53930000;true
95710000;"";54814;5178;23;5;"";"";-29.17427000;-51.51852000;true
95711000;"";54814;5178;23;5;"";"";-29.17427000;-51.51852000;true
95711990;Estrada Santa Lúcia s/nº - Linha Santa Lúcia;54814;5178;23;5;Estrada;Santa Lúcia s/nº - Linha Santa Lúcia;-33.54077000;-53.36969000;true
95713000;"";54814;5178;23;5;"";"";-29.17427000;-51.51852000;true
95714000;"";54814;5178;23;5;"";"";-29.17427000;-51.51852000;true
95714990;Estrada São Miguel, s/nº Bairro Linha São Miguel;54814;5178;23;5;Estrada;São Miguel, s/nº Bairro Linha São Miguel;-33.51560000;-53.35463000;true
95714991;Estrada Palmeiro s/nº - Linha Palmeiro;54814;5178;23;5;Estrada;Palmeiro s/nº - Linha Palmeiro;-29.17427000;-51.51852000;true
95720992;Linha São Roque Figueira de Melo;54814;5182;23;5;Linha;São Roque Figueira de Melo;-29.27265640;-51.57095870;true
95720994;Rua Teodoro Afonso Peixoto, 561 - Vale Verde - Bairro Borgueti;54814;5182;23;5;Rua;Teodoro Afonso Peixoto, 561 - Vale Verde - Bairro Borgueti;-29.78302380;-52.18603140;true
95722000;"";54814;5182;23;5;"";"";-29.25378000;-51.53103000;true
95723000;"";54814;5182;23;5;"";"";-29.25378000;-51.53103000;true
95724000;"";54814;5182;23;5;"";"";-29.25378000;-51.53103000;true
95725000;"";54814;5182;23;5;"";"";-29.25378000;-51.53103000;true
95726000;"";54814;5183;23;5;"";"";-29.27379000;-51.68753000;true
95727000;"";54814;5184;23;5;"";"";-29.34967000;-51.67683000;true
95730000;"";54814;5185;23;5;"";"";-29.37732000;-51.49917000;true
95731000;"";54814;5185;23;5;"";"";-29.37732000;-51.49917000;true
95732000;"";54814;5185;23;5;"";"";-29.37732000;-51.49917000;true
95733000;"";54814;5185;23;5;"";"";-29.37732000;-51.49917000;true
95734000;"";54814;5185;23;5;"";"";-29.37732000;-51.49917000;true
95735000;"";54814;5186;23;5;"";"";-29.29387000;-51.86423000;true
95737000;"";54814;5186;23;5;"";"";-29.29387000;-51.86423000;true
95740000;"";54814;5187;23;5;"";"";-29.45082000;-51.67038000;true
95745000;"";54814;5188;23;5;"";"";-29.68222030;-51.31866750;true
95748000;"";54814;5189;23;5;"";"";-29.52972000;-51.48375000;true
95783993;Rua dos Viveiros, s/n;54814;5201;23;5;Rua;dos Viveiros, s/n;-29.63631000;-51.39821000;true
95748990;Rodovia RST-470 s/nº - Bairro São José do Maratá;54814;5189;23;5;Rodovia;RST-470 s/nº - Bairro São José do Maratá;-29.60304000;-51.47717000;true
95750000;"";54814;5190;23;5;"";"";-29.44122000;-51.51047000;true
95751000;"";54814;5190;23;5;"";"";-29.44122000;-51.51047000;true
95752000;"";54814;5190;23;5;"";"";-29.44122000;-51.51047000;true
95753000;"";54814;5190;23;5;"";"";-29.44122000;-51.51047000;true
95754000;"";54814;5190;23;5;"";"";-29.44122000;-51.51047000;true
95755000;"";54814;5191;23;5;"";"";-29.53632000;-51.25124000;true
95758000;"";54814;5192;23;5;"";"";-29.42075000;-51.51194000;true
95760000;"";54814;5193;23;5;"";"";-29.59047370;-51.33653070;true
95760990;Rua Nelson Holf, s/n;54814;5193;23;5;Rua;Nelson Holf, s/n;-29.58777000;-51.37352000;true
95760992;Rua da Vigia, s/n;54814;5193;23;5;Rua;da Vigia, s/n;-29.58777000;-51.37352000;true
95760994;RS-122, km 10, s/n;54814;5193;23;5;RS-122,;km 10, s/n;-29.84295000;-51.17198000;true
95760995;Rua Principal, s/n;54814;5193;23;5;Rua;Principal, s/n;-29.85901000;-51.17355000;true
95760996;Estrada da Tafona, s/n;54814;5193;23;5;Estrada;da Tafona, s/n;-29.58777000;-51.37352000;true
95760997;Estrada Geral Caí-Hortêncio, 8600 - Arroio Bonito;54814;5193;23;5;Estrada;Geral Caí-Hortêncio, 8600 - Arroio Bonito;-29.58333300;-51.38333300;true
95763000;"";54814;5193;23;5;"";"";-29.58777000;-51.37352000;true
95765000;"";54814;5194;23;5;"";"";-29.49061000;-51.35833000;true
95765990;Rua Pedro Neis, 310;54814;5194;23;5;Rua;Pedro Neis, 310;-29.44872000;-51.34985000;true
95765991;Rua José Rech, 10 - Arroio das Pedras;54814;5194;23;5;Rua;José Rech, 10 - Arroio das Pedras;-29.49295000;-51.35888000;true
95765992;Rua Paraíso, 247 - Paraíso;54814;5194;23;5;Rua;Paraíso, 247 - Paraíso;-29.53147000;-51.34842000;true
96193000;"";54814;5256;23;5;"";"";-30.75544000;-51.97906000;true
95765993;Rua São Luís, s/n - Bela Vista;54814;5194;23;5;Rua;São Luís, s/n - Bela Vista;-30.14052000;-50.51851000;true
95765994;Rua Hugo Afonso Engeroff, 1362 - Nova Columbia;54814;5194;23;5;Rua;Hugo Afonso Engeroff, 1362 - Nova Columbia;-29.45582000;-51.37040000;true
95768000;"";54814;5195;23;5;"";"";-29.46646000;-51.20225000;true
95770000;"";54814;5196;23;5;"";"";-29.45394000;-51.30727000;true
95773000;"";54814;5197;23;5;"";"";-29.39182000;-51.31287000;true
95775000;"";54814;5198;23;5;"";"";-29.47998000;-51.42020000;true
95778000;"";54814;5199;23;5;"";"";-29.40137000;-51.25955000;true
95779000;"";54814;5199;23;5;"";"";-29.40137000;-51.25955000;true
95779200;"";54814;5199;23;5;"";"";-29.40137000;-51.25955000;true
95779400;"";54814;5199;23;5;"";"";-29.39815270;-51.25361020;true
95779600;"";54814;5199;23;5;"";"";-29.40137000;-51.25955000;true
95780000;"";54814;5200;23;5;"";"";-29.68632000;-51.46742000;true
95780990;Rua Buarque de Macedo, s/n;54814;5200;23;5;Rua;Buarque de Macedo, s/n;-29.68353000;-51.45763000;true
95780991;Rua Santos Reis, s/n;54814;5200;23;5;Rua;Santos Reis, s/n;-29.68632000;-51.46742000;true
95780992;Estrada da Alfama, s/n;54814;5200;23;5;Estrada;da Alfama, s/n;-29.64961000;-51.48264000;true
95780993;Estrada Campo do Meio;54814;5200;23;5;Estrada;Campo do Meio;-29.61561000;-51.48977000;true
95783000;"";54814;5201;23;5;"";"";-29.63631000;-51.39821000;true
95783990;Estrada Despique, s/n;54814;5201;23;5;Estrada;Despique, s/n;-29.58078000;-51.44458000;true
95783991;Rua 20 de Março, s/n;54814;5201;23;5;Rua;20 de Março, s/n;-29.63425000;-51.40308000;true
95783992;Monsenhor Frank, s/n;54814;5201;23;5;Monsenhor;Frank, s/n;-29.63631000;-51.39821000;true
95783994;Estrada Despique, s/n;54814;5201;23;5;Estrada;Despique, s/n;-29.58078000;-51.44458000;true
95783995;Estrada Despique, s/n;54814;5201;23;5;Estrada;Despique, s/n;-29.58078000;-51.44458000;true
95785000;"";54814;5202;23;5;"";"";-29.54908000;-51.41972000;true
95790000;"";54814;5203;23;5;"";"";-29.55447000;-51.59654000;true
95793000;"";54814;5204;23;5;"";"";-29.54610000;-51.55857000;true
95795000;"";54814;5205;23;5;"";"";-29.36908000;-51.37722000;true
95800000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95800990;Rua D, nº 3003 - Loteamento Primavera;54814;5206;23;5;Rua;D, nº 3003 - Loteamento Primavera;-29.63664000;-52.16422000;true
95800991;Rua Fernando Manoel Schwingel, s/n - Santa Tecla;54814;5206;23;5;Rua;Fernando Manoel Schwingel, s/n - Santa Tecla;-29.60082000;-52.22480000;true
95808000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95810000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95814000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95815000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95816000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95817000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95818000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95819000;"";54814;5206;23;5;"";"";-29.60673000;-52.19362000;true
95820000;"";54814;5207;23;5;"";"";-29.90502000;-51.75887000;true
95823000;"";54814;5207;23;5;"";"";-29.90502000;-51.75887000;true
95828000;"";54814;5207;23;5;"";"";-29.90502000;-51.75887000;true
95830000;"";54814;5207;23;5;"";"";-29.90502000;-51.75887000;true
95833000;"";54814;5208;23;5;"";"";-29.78241000;-52.18517000;true
95835000;"";54814;5209;23;5;"";"";-29.52544000;-52.12847000;true
95837000;"";54814;5209;23;5;"";"";-29.52544000;-52.12847000;true
95838000;"";54814;5209;23;5;"";"";-29.52544000;-52.12847000;true
95839000;"";54814;5209;23;5;"";"";-29.52544000;-52.12847000;true
95840000;"";54814;5210;23;5;"";"";-29.94271000;-51.71849000;true
95845000;"";54814;5210;23;5;"";"";-29.94271000;-51.71849000;true
95850000;"";54814;5210;23;5;"";"";-29.94271000;-51.71849000;true
95853000;"";54814;5210;23;5;"";"";-29.93807060;-51.71241760;true
95855000;"";54814;5210;23;5;"";"";-29.94271000;-51.71849000;true
95860000;"";54814;5211;23;5;"";"";-29.79971000;-51.86462000;true
95862000;"";54814;5211;23;5;"";"";-29.79971000;-51.86462000;true
95863000;"";54814;5212;23;5;"";"";-29.69034000;-51.72522000;true
95870000;"";54814;5214;23;5;"";"";-29.60502000;-51.94116000;true
95870990;Estrada Melita Terezinha Schneider, 85;54814;5214;23;5;Estrada;Melita Terezinha Schneider, 85;-28.90143000;-50.13390000;true
95873000;"";54814;5214;23;5;"";"";-29.60502000;-51.94116000;true
95875000;"";54814;5215;23;5;"";"";-29.59085000;-51.82497000;true
95880000;"";54814;5216;23;5;"";"";-29.50082000;-51.96392000;true
95880991;Estrada Geral Novo Paraíso, s;54814;5216;23;5;Estrada;Geral Novo Paraíso, s;-29.50198000;-51.89731000;true
95881000;"";54814;5216;23;5;"";"";-29.50082000;-51.96392000;true
95882000;"";54814;5216;23;5;"";"";-29.50082000;-51.96392000;true
95882990;Estrada Gal. Osório, s;54814;5216;23;5;Estrada;Gal. Osório, s;-29.46442000;-51.93169000;true
95883000;"";54814;5216;23;5;"";"";-29.50082000;-51.96392000;true
95884000;"";54814;5216;23;5;"";"";-29.50082000;-51.96392000;true
95885000;"";54814;5217;23;5;"";"";-29.35444000;-51.77730000;true
