id;bairro;id_cidade;latitude;longitude
2135;Jardim Arco Íris;5;-23.40579000;-46.89784000
2136;Várzea do Souza;5;-23.40643000;-46.89172000
2137;Vila Parque;5;-23.41103000;-46.89665000
2138;Jardim do Luar (Fazendinha);5;-23.40474000;-46.88862000
2139;Jardim Luíza (Fazendinha);5;-23.40515000;-46.88685000
2140;Jardim Santa Marta (Fazendinha);5;-23.40235000;-46.88281000
2141;Jardim Represa (Fazendinha);5;-23.40179000;-46.87732000
2142;Jardim Leda (Fazendinha);5;-23.39796000;-46.88084000
2143;Jardim Nina (Fazendinha);5;-23.40315000;-46.87509000
2144;Chácara do Solar I (Fazendinha);5;-23.40809000;-46.88466000
2145;Jardim da Várzea;5;-23.41072000;-46.87565000
2146;Vila Campos (Fazendinha);5;-23.40947000;-46.88962000
2147;Parque dos Eucaliptos (Fazendinha);5;-23.41069000;-46.88825000
2148;Jardim Primavera (Fazendinha);5;-23.40856000;-46.88877000
2149;Vila César (Fazendinha);5;-23.40879000;-46.88677000
2150;Recanto Silvestre (Fazendinha);5;-23.41142000;-46.88671000
2151;Jardim Samambaia;5;-23.41278000;-46.88914000
2152;Jardim Ceará (Fazendinha);5;-23.41212000;-46.88566000
2153;Vila Grecco (Fazendinha);5;-23.41220000;-46.88513000
2154;Jardim Bahia (Fazendinha);5;-23.41029000;-46.88440000
2155;Vila Safári (Fazendinha);5;-23.41342000;-46.88474000
2156;Jardim Amapá (Fazendinha);5;-23.41325000;-46.88381000
2157;Jardim Diva (Fazendinha);5;-23.41212000;-46.88018000
2158;Jardim Pará (Fazendinha);5;-23.41272000;-46.88204000
2159;Jardim Acre (Fazendinha);5;-23.41200000;-46.88244000
2160;Vila São Vicente (Fazendinha);5;-23.41131000;-46.88127000
2161;Jardim das Camélias (Fazendinha);5;-23.41132000;-46.87917000
2162;Jardim das Avencas (Fazendinha);5;-23.41299000;-46.87758000
2163;Jardim Santa Clara (Fazendinha);5;-23.41008000;-46.87232000
2164;Jardim Sabrina (Fazendinha);5;-23.48686000;-47.00133000
2165;Chácara do Solar II (Fazendinha);5;-23.42176050;-46.88041680
2166;Tanquinho;5;-23.44932000;-46.89904000
2167;Alphaville;5;-23.46361000;-46.88796000
2168;Vila Velha;5;-23.44652000;-46.91873000
2169;Tamboré;5;-23.46062000;-46.86547000
2170;Jardim Paula;5;-23.43891000;-46.87677000
2171;Parque Sinai;5;-23.43340000;-46.87499000
2172;Chácara Jaguari (Fazendinha);5;-23.42974000;-46.86857000
2173;Villas do Jaguari;5;-23.52728000;-46.36444000
2174;Parque Jaguari (Fazendinha);5;-23.42031000;-46.87087000
2175;Jardim Clementino (Fazendinha);5;-23.42198000;-46.87423000
2176;Sítio Outra Banda;5;-23.42175000;-46.89144000
2177;Jardim Jurupari (Fazendinha);5;-23.41746000;-46.86727000
2178;Bosque do Sol (Fazendinha);5;-23.41856000;-46.86406000
2179;Cidade São Pedro - Gleba A;5;-23.42258000;-46.85783000
2180;Cidade São Pedro - Gleba B;5;-23.43168000;-46.85140000
2181;Cidade São Pedro - Gleba C;5;-23.40515000;-46.88685000
2182;Colinas da Anhangüera;5;-23.42737970;-46.82454760
2183;Cidade Tamboré;5;-23.43777000;-46.83120000
2184;Paiol Velho;5;-23.46367000;-46.81808000
2185;Área Rural de Santana de Parnaíba;5;-23.20211000;-46.82649000
2186;Centro;6;-23.43400000;-46.31645000
2187;Centro;7;-23.52942000;-46.90247000
2188;Vila Anita Costa;7;-23.53566000;-46.90227000
2190;Núcleo Micro Industrial Presidente Wilson;7;-23.53176000;-46.89294000
2191;Jardim Analândia;7;-23.53390000;-46.91273000
2192;Jardim Aurora;7;-23.53131000;-46.89761000
2193;Vila Makenzi;7;-23.53121000;-46.89852000
2194;Vila Cecília;7;-23.53490000;-46.89650000
2195;Vila Eunice;7;-23.53378820;-46.89800530
2196;Vila Esmeralda;7;-23.53586000;-46.89823000
2197;Jardim Lindomar;7;-23.53454000;-46.90489000
2198;Jardim Heneide;7;-23.53848000;-46.89688000
2199;Jardim Patriarca;7;-23.53400000;-46.91510000
2200;Jardim Sorocabano;7;-23.53547000;-46.90328000
2201;Jardim Novo Horizonte;7;-23.53993000;-46.90331000
2202;Jardim Mase;7;-23.53974000;-46.89968000
2203;Jardim Brotinho;7;-23.54157000;-46.90636000
2204;Vila Santa Rosa;7;-23.53975000;-46.90625000
2205;Jardim Cristino;7;-21.47607000;-47.36968000
2206;Jardim Palmeiras;7;-23.53298000;-46.90730000
2207;Vila Ercília;7;-23.53521000;-46.90742000
2208;Vila Eugênia;7;-22.57906000;-47.49846000
2209;Vila Ipê;7;-23.68322000;-46.51681000
2210;Jardim Marília;7;-23.53640000;-46.90957000
2211;Jardim Centenário;7;-23.53167000;-46.90916000
2212;Jardim Belmont;7;-23.53649000;-46.91216000
2213;Jardim Javaes;7;-23.53533000;-46.91238000
2214;Vila Popi;7;-23.53697000;-46.91489000
2215;Vila Rolim;7;-23.53552000;-46.91628000
2216;Vila Diogo Balhesteiro;7;-23.53241000;-46.91477000
2217;Jardim Sagrado Coração;7;-23.53173000;-46.91435000
2218;Jardim Rosa Emília;7;-23.53127000;-46.91838000
2219;Jardim Sagrado Coração de Jesus;7;-23.52330000;-46.92133000
2220;Jardim Alvorada;7;-23.45405000;-46.92595000
2221;Vila Ouro Verde;7;-23.52659000;-46.91082000
2222;Jardim São Paulo;7;-22.32008000;-49.00706000
2223;Jardim São Luiz;7;-20.03732000;-50.72772000
2224;Vila São Nicolau;7;-23.54358000;-46.89296000
2225;Jardim Velho Sanazar;7;-23.53874000;-46.89981000
2226;Vila Haber;7;-23.53454000;-46.90489000
2227;Jardim Antônio Porto;7;-23.54513000;-46.89167000
2228;Vale do Sol;7;-23.54226000;-46.90607000
2229;Sítio Pedra Bonita;7;-23.54845000;-46.89434000
2230;Parque Nova Jandira;7;-23.55757150;-46.90053670
2231;Bosque de Jandira;7;-23.63095000;-46.52916000
2232;Jardim Sol Nascente;7;-23.54196000;-46.89597000
2233;Jardim das Margaridas;7;-23.53454000;-46.90489000
2234;Vila Santo Antônio;7;-23.53882000;-46.91091000
2235;Parque Santa Tereza;7;-23.54480000;-46.89892000
2236;Parque dos Lagos;7;-23.55045130;-46.89826270
2237;Parque das Iglesias;7;-23.55190000;-46.89971000
2238;Jardim Camila;7;-23.53454000;-46.90489000
2239;Jardim Nossa Senhora de Fátima;7;-23.55257000;-46.89076000
2240;Vila Dolores Paschoalin;7;-23.52330000;-46.92133000
2241;Jardim Gabriela I;7;-23.54884000;-46.91099000
2242;Jardim Gabriela II;7;-23.54464000;-46.90925000
2243;Jardim Stella Maris;7;-23.54638000;-46.91579000
2244;Vila Godinho;7;-23.54258000;-46.91441000
2245;Jardim Gabriela III;7;-22.57899000;-47.40892000
2246;Jardim Europa;7;-23.54124000;-46.90786000
2247;Vila Lucinda;7;-23.54030000;-46.91348000
2248;Vila Mercedes;7;-23.54195000;-46.91376000
2249;Infants Garden;7;-23.54094000;-46.91703000
2250;Altos de São Fernando;7;-23.55666000;-46.88783000
2251;Granja Alvorada;7;-23.55285000;-46.88773000
2252;Reserva Nature;7;-23.83088000;-45.43006000
2253;Mirante de Jandira;7;-23.54443000;-46.90504000
2254;Jardim São João;7;-23.55770000;-46.90517000
2255;Suite Quebra Nozes;7;-23.56110000;-46.90256000
2256;Lago dos Cisnes;7;-23.56113000;-46.90558000
2257;Jardim do Líbano;7;-23.56563000;-46.65446000
2258;Jardim do Golf I;7;-23.56317010;-46.88286060
2259;Jardim Bolívia;7;-23.55829000;-46.88055000
2260;Nova Higienópolis;7;-23.55558000;-46.87460000
2261;Chácaras do Peroba;7;-23.55194000;-46.86629000
2262;Ana Cristina II;7;-23.53454000;-46.90489000
2263;Área Rural de Jandira;7;-23.53454000;-46.90489000
2264;Residencial Vale do Sol;8;-23.54920000;-46.92681000
2265;Centro;8;-23.54403930;-46.93352360
2266;Jardim Itapevi;8;-23.54870290;-46.93133800
2267;dos Abreus;8;-23.54646000;-46.92965000
2268;Jardim Julieta;8;-23.52246880;-46.59285010
2269;Residencial Parque Itamarati;8;-22.84186000;-47.13876000
2270;Parque Itamarati;8;-23.54413000;-46.93299000
2271;Jardim Briquet;8;-23.55096000;-46.91526000
2272;Jardim Santo Américo;8;-23.54191000;-46.92534000
2273;Vila Santa Clara;8;-23.58492000;-46.04043000
2274;Vila São João;8;-23.54660000;-46.92572000
2275;Vila São Francisco (Glebas 1 A 3);8;-23.54406000;-46.92731000
2276;São João;8;-23.54891260;-46.97133790
2277;Chácaras Primavera;8;-23.61616000;-46.44168000
2278;Chácaras Selva;8;-20.52041000;-47.43136000
2279;Parque Ciras;8;-23.54218140;-46.93273440
2280;Vila Aparecida;8;-23.53867000;-46.93324000
2281;Jardim São Luiz;8;-23.54002000;-46.91788000
2282;Parque Santo Antônio;8;-23.55422000;-46.93925000
2283;Vila São Francisco;8;-23.54091000;-46.92882000
2284;Vila Aurora;8;-23.54107000;-46.92414000
2285;Jardim Nossa Senhora de Fátima;8;-23.18297000;-45.83448000
2286;Vila Doutor Cardoso;8;-23.53483000;-46.78955000
2287;Vila Dona Paulina;8;-23.52622000;-46.82368000
2288;Jardim São Paulo;8;-22.86505000;-45.25931000
2289;Vila Santo Antônio da Boa Vista;8;-23.53896000;-46.92115000
2290;Jardim Maria Cecília;8;-23.53901000;-46.91741000
2291;Jardim Hokkaido;8;-23.53817000;-46.91658000
2292;Itaparica;8;-23.53299000;-46.92114000
2293;Jardim Vale do Sol II;8;-23.69397000;-45.44125000
2294;Vila Olinda;8;-23.54647000;-46.92120000
2295;Jardim Maria Judite;8;-23.54191000;-46.92534000
2296;Transurb;8;-23.54191000;-46.92534000
2297;Chácara Santa Cecília;8;-23.55734000;-46.91034000
2298;Residencial Colinas de São José;8;-23.55338000;-46.96226000
2299;Colinas de Itapevi;8;-23.54191000;-46.92534000
2300;das Pitas;8;-23.53995000;-46.91944000
2301;Jardim Bela Vista;8;-23.55433000;-46.92231000
2302;Jardim da Rainha;8;-23.55191000;-46.92999000
2303;Jardim Santa Rita - 2a Parte;8;-23.54191000;-46.92534000
2304;Jardim Rosemary;8;-23.55758000;-46.92907000
2305;Jardim Jurema;8;-23.54813000;-46.99356000
2306;Parque Wey;8;-23.54191000;-46.92534000
2307;Conjunto Habitacional - Setor D;8;-23.55053000;-46.93884000
2308;Vila Nova Esperança;8;-23.54316000;-46.96588000
2309;Jardim Santa Rita;8;-23.54608000;-46.92612000
2310;Vila Santa Rita;8;-23.54683000;-46.94942000
2311;Jardim Itacolomi;8;-23.54543000;-46.95885000
2312;Jardim Itaguassu;8;-23.54621000;-46.96012000
2313;Jardim Marina;8;-23.54831000;-46.95682000
2314;Jardim Itapoã;8;-21.14113000;-47.80915000
2315;Jardim Maristela;8;-23.55839000;-46.95388000
2316;Jardim Paulista;8;-23.77671000;-46.80520000
2317;Parque Suburbano;8;-23.56676000;-46.94359000
2318;Conjunto Habitacional - Setor A;8;-23.29604000;-45.97951000
2319;Itapevi;8;-23.54191000;-46.92534000
2320;Conjunto Habitacional - Setor B;8;-23.56946130;-46.95403720
2321;Vila Recanto Paulistano;8;-23.54191000;-46.92534000
2322;Recanto Camargo Ribeiro;8;-23.98186000;-48.87080000
2323;Chácaras Lagoinha;8;-22.86507000;-45.25928000
2324;Itaqui;8;-23.54191000;-46.92534000
2325;Jardim Nova Cotia;8;-23.59516000;-46.96653000
2326;Recanto Verde;8;-23.59754000;-46.97742000
2327;Cidade do Sol;8;-23.56096000;-46.91528000
2328;Jardim Vargem Grande;8;-23.55426000;-46.60236000
2329;Jardim Mirador;8;-23.59176000;-47.00869000
2330;Jardim São Marcos;8;-23.55371000;-46.64056000
2331;Recanto Verde dos Lagos;8;-23.57083000;-46.95550000
2332;Vila Belmira;8;-23.55091000;-46.93205000
2333;Chácaras Monte Serrat;8;-23.60041000;-46.91583000
2334;Quatro Encruzilhadas;8;-23.55743000;-46.94535000
2335;Vila Santa Flora;8;-23.53997000;-46.96714000
2336;Estância São Francisco;8;-22.45925000;-47.98195000
2337;Jardim Gioia;8;-23.53768000;-46.97141000
2338;Amador Bueno;8;-23.53382000;-46.98083000
2339;Jardim São Benedito;8;-23.66481000;-46.54816000
2340;Chácara Silene;8;-23.64972000;-46.60069000
2341;Jardim Cruzeiro;8;-23.53358000;-46.99141000
2342;Jacucai;8;-23.58855000;-46.71883000
2343;Vila das Flores;8;-23.53642000;-46.98792000
2344;Jardim Alabama;8;-23.53201000;-46.99574000
2345;Caminho do Sol;8;-23.55378000;-46.92545000
2346;Jardim Ruth;8;-23.53716500;-46.97601640
2347;Parque Mira Flores;8;-23.54191000;-46.92534000
2348;Chácaras Goiapa;8;-23.54191000;-46.92534000
2349;Vila Lucila;8;-23.54247000;-46.98443000
2350;Vila Olímpia;8;-23.99398000;-48.89306000
2351;Jardim Santa Rosa;8;-23.62380000;-46.68832000
2352;Vila Iracema;8;-20.33507000;-48.30055000
2353;Condomínio Nova São Paulo;8;-23.39631000;-46.32171000
2354;Nova Itapevi;8;-23.54118860;-46.93747910
2355;Condomínio Refúgio dos Pinheiros;8;-23.56252000;-46.85544000
2356;Cidade da Saúde;8;-23.53937650;-46.93686490
2357;Jardim Dona Elvira;8;-23.56102000;-46.68325000
2358;Chácara Vitápolis;8;-23.53160000;-46.92906000
2359;Jardim Vitápolis;8;-23.53566000;-46.92399000
2360;Polo Industrial;8;-23.52513000;-46.92154000
2361;Vila Licia;8;-23.54396760;-46.93931290
2362;Vila Maria Christina;8;-24.05826000;-48.83688000
2363;Vila Dolores;8;-23.54253000;-46.93689000
2364;Jardim São Carlos;8;-23.54652000;-46.93049000
2365;Vila Neofarm;8;-22.96579000;-47.12435000
2366;Jardim Portela;8;-23.54714900;-46.93808960
2367;Jardim Sorocabana;8;-23.54191000;-46.92534000
2368;Jardim Santo Antônio;8;-23.52391000;-46.98870000
2369;Vila das Chácaras;8;-23.54191000;-46.92534000
2370;Vila Áurea;8;-23.52278000;-46.99548000
2371;Granja Leda;8;-23.54191000;-46.92534000
2372;Ingahi;8;-23.51788000;-46.95743000
2373;Morada das Nuvens;8;-23.51028000;-46.94146000
2374;Área Rural de Itapevi;8;-23.54191000;-46.92534000
2375;Vila São Francisco;9;-23.61378000;-46.97971000
2376;Jardim São Pedro;9;-23.60327000;-46.92557000
2377;Centro;9;-23.60304110;-46.93303850
2378;Vila Santa Terezinha;9;-23.60339000;-46.92812000
2379;Jardim Leonor;9;-23.60766000;-46.93747000
2380;Jardim Central;9;-23.61033000;-46.92639000
2381;Granja Carolina;9;-23.60486000;-46.93967000
2382;Jardim Wanda;9;-23.61079000;-46.93149000
2383;Jardim Monte Santo;9;-23.61033000;-46.92639000
2384;Centreville;9;-23.70018000;-46.50315000
2385;Jardim Petrópolis;9;-24.46143000;-47.80850000
2386;Jardim Miranda;9;-23.61246000;-46.93133000
2387;Graça;9;-23.65146000;-46.93387000
2388;Vila São Joaquim;9;-23.61197000;-46.92969000
2389;Jardim Empirio;9;-23.61078000;-46.93473000
2390;Jardim Araruama;9;-23.17914000;-47.30115000
2391;Jardim Atalaia;9;-23.59140000;-46.94514000
2392;Recanto Arco Verde;9;-23.61771000;-46.93782000
2393;Jardim Nova Cotia;9;-23.61638000;-46.94206000
2394;Jardim Lavapes das Graças;9;-23.60422000;-46.92456000
2395;Parque Santa Rita de Cássia;9;-23.60767000;-46.94326000
2396;Jardim Carmel;9;-23.41409000;-46.74677000
2397;Centro (Caucaia do Alto);9;-23.68025000;-47.02833000
2398;Sítio Boa Vista;9;-23.61378000;-46.97971000
2399;Caminho do Sol;9;-23.60870690;-46.98407810
2400;Chácara Recanto Verde;9;-23.60491000;-46.97059000
2401;Residencial Recanto Verde;9;-23.61507000;-46.97015000
2402;Parque Rizzo;9;-23.58878000;-46.91446000
2403;Jardim Dinorah;9;-23.59972000;-46.91793000
2404;Jardim Adelina;9;-23.59960000;-46.93375000
2405;Recanto Vista Alegre;9;-23.21422000;-45.80153000
2406;Residencial Palma de Maiorca;9;-23.40458880;-46.89017820
2407;Jardim Nova Vida;9;-23.58093000;-46.92503000
2408;Lageado;9;-23.65722000;-46.54977000
2409;Parque Rizzo II;9;-23.57232000;-46.92500000
2410;Chácara Vista Alegre;9;-23.58928000;-46.93415000
2411;Chácara Roselândia;9;-23.57012000;-46.93170000
2412;do Ribeirão;9;-23.62758000;-46.92249000
2413;Jardim Estela Mari;9;-23.60422000;-46.92456000
2414;Vila Clara;9;-23.59546000;-46.91927000
2415;Parque Turiguara;9;-23.59502000;-46.91298000
2416;Jardim Nova Coimbra;9;-23.60105000;-46.91457000
2417;Jardim Cotia;9;-23.59630000;-46.90953000
2418;Jardim Maria Tereza;9;-23.59702000;-46.90449000
2419;Jardim Rosalina;9;-23.67991360;-46.51768640
2420;Jardim Rio das Pedras;9;-22.75271000;-47.31531000
2421;Jardim Nara Lúcia;9;-23.58388000;-46.91876000
2422;Parque Monjolo;9;-23.58625000;-46.91417000
2423;Parque Miguel Mirizola;9;-23.60029000;-46.83851000
2424;Parque das Rosas;9;-23.57488000;-46.91816000
2425;Pitas;9;-23.57957000;-46.89129000
2426;San Fernando Park;9;-23.07298000;-47.22738000
2427;Chácara das Rosas;9;-23.57126000;-46.91328000
2428;Portal Roselândia;9;-23.56882000;-46.91178000
2429;Colinas de São Fernando;9;-23.57052000;-46.91804000
2430;Granja Caiapiá;9;-23.57478000;-46.91392000
2431;Jardim Rosemary;9;-23.56561000;-46.92366000
2432;Granja Carneiro Viana;9;-23.57570000;-46.90810000
2433;Jardim do Rio Cotia;9;-23.60664000;-46.88115000
2434;Jardim Barro Branco;9;-23.60649000;-46.89749000
2435;Jardim Caiapiá;9;-23.58808000;-46.89686000
2436;Vila Jovina;9;-23.59565370;-46.84164180
2437;Sítio Mandu;9;-23.55631000;-46.47323000
2438;Granja Clotilde;9;-21.28177000;-47.30370000
2439;Vila Hortência;9;-23.63476000;-46.90129000
2440;Parque Green Village;9;-23.60274000;-46.39872000
2441;Jardim Pioneiro;9;-23.58621000;-46.88915000
2442;Parque Rincão;9;-23.59650000;-46.88803000
2443;Vila de São Fernando;9;-23.57400000;-46.88457000
2444;Residencial dos Lagos;9;-23.58951450;-46.91946930
2445;São Paulo II;9;-23.58350000;-46.87690000
2446;Jardim São Paulo II;9;-23.57669960;-46.87198420
2447;Granja Viana;9;-23.59085000;-46.83477000
2448;Granja Viana II;9;-23.58997000;-46.86530000
2449;Vila Santo Antônio;9;-23.58712000;-46.84199000
2450;Parque São George;9;-23.59486000;-46.84841000
2451;Chácara Eliana;9;-23.58424000;-46.84423000
2452;Chácaras dos Lagos;9;-23.58213000;-46.84261000
2453;Chácara Granja Velha;9;-23.57880000;-46.83556000
2454;Jardim Mediterrâneo;9;-23.58910930;-46.85160450
2455;Parque Silvino Pereira;9;-23.58758000;-46.84770000
2456;Lageadinho;9;-23.61279000;-46.98344000
2457;Chácaras do Refúgio-Granja Viana;9;-23.58406000;-46.83135000
2458;Jardim Semiramis;9;-23.59031000;-46.82105000
2459;Jardim Santa Maria;9;-23.58734000;-46.81759000
2460;Jardim Santa Izabel;9;-23.45391000;-46.50811000
2461;Jardim Guerreiro;9;-23.58865000;-46.81508000
2462;Parque Frondoso;9;-23.58391000;-46.82345000
2463;Palos Verdes;9;-23.57930000;-46.83820000
2464;Gramado;9;-23.60376000;-46.81521000
2465;Jardim Gramado II;9;-23.60404000;-46.82197000
2466;Jardim Barbacena;9;-23.60439000;-46.82842000
2467;Chácara Pavoeiro;9;-23.58555000;-46.81824000
2468;Petit Village;9;-23.68498000;-47.03039000
2469;Jardim Rebelato;9;-23.59746000;-46.82113000
2470;Jardim Recanto Suave;9;-23.59396000;-46.82401000
2471;Horizontal Park;9;-22.66042000;-50.38692000
2472;Pinus Park;9;-23.59948000;-46.82616000
2473;Jardim Lambreta;9;-23.59224000;-46.82738000
2474;San Diego Park;9;-23.59491000;-46.83138000
2475;Bosque do Vianna;9;-23.60130000;-46.83460000
2476;Jardim das Paineiras;9;-23.59040440;-46.90426400
2477;Jardim da Glória;9;-21.16096000;-47.81017000
2478;Vila Vianna;9;-23.59379000;-46.83517000
2479;Chácara Recanto;9;-23.55048000;-46.63703000
2480;Chácara Canta Galo;9;-23.61130000;-46.83735000
2481;Jardim do Engenho;9;-23.61516000;-46.83688000
2482;Jardim Passárgada I;9;-23.60459000;-46.82331000
2483;Jardim Colibri;9;-23.74086000;-46.58163000
2484;Chácara Progresso;9;-23.29926000;-46.73474000
2485;Jardim Fontana;9;-23.61378000;-46.97971000
2486;Jardim Torino;9;-23.64776000;-47.04659000
2487;Moinho Velho;9;-23.60611390;-46.85253520
2488;Jardim São Vicente;9;-23.60140000;-46.85885000
2489;Parque Alexandre;9;-23.59910000;-46.87197000
2490;Jardim Cláudio;9;-23.60422000;-46.92456000
2491;Paisagem Renoir;9;-23.53183440;-46.47880570
2492;Algarve;9;-23.60791000;-46.86372000
2493;Jardim das Flores;9;-23.60981000;-46.86896000
2494;Chácara Ondas Verdes;9;-23.61411000;-46.88761000
2495;Chácaras São Carlos;9;-23.61722000;-46.86845000
2496;Jardim Belizário;9;-23.60828000;-46.88385000
2497;Condominio Granja Colonial;9;-24.01945000;-46.45871000
2498;Jardim dos Ipês;9;-24.50841000;-48.84351000
2499;Parque Industrial San José;9;-23.19898000;-45.89339000
2500;Jardim Eliane;9;-23.60156000;-46.89028000
2501;Jardim Ipês;9;-23.60901000;-46.89236000
2502;Parque Paulistano;9;-23.60932000;-46.89360000
2503;Parque Dom Henrique;9;-23.50243000;-47.41494000
2504;Parque São Paulo;9;-23.61319000;-46.89676000
2505;Jardim Sabiá;9;-23.60316000;-46.89935000
2506;Portal da Primavera;9;-23.60731000;-46.92215000
2507;Jardim Lina;9;-23.60805000;-46.90863000
2508;Parque Isaac Pires;9;-23.60663000;-46.90773000
2509;Jardim Nomura;9;-23.60696000;-46.91329000
2510;Vila Santo Antônio do Portão;9;-21.99643000;-49.97675000
2511;Nakamura Park;9;-23.60378000;-46.90352000
2512;Maranhão;9;-23.60422000;-46.92456000
2513;Parque Bahia;9;-23.60439000;-46.91202000
2514;Vila Monte Serrat;9;-23.60363000;-46.91819000
2515;Vila São Francisco de Assis;9;-23.60611000;-46.91802000
2516;Recanto dos Victors;9;-23.61315000;-46.91310000
2517;Quinta dos Angicos;9;-23.75872000;-46.70679000
2518;Jardim Nova Pacaembu;9;-23.64030000;-47.04747000
2519;Jardim Maranhão;9;-23.60422000;-46.92456000
2520;Haras Santa Bárbara;9;-23.63403000;-46.91898000
2521;Colinas de Cotia;9;-23.63938000;-46.91379000
2522;Jardim Honória;9;-23.53446000;-46.55789000
2523;Chácara Represinha;9;-23.62389430;-46.92169650
2524;Jardim Santana;9;-23.62014000;-46.93150000
2525;Jardim Arco-Íris;9;-23.61775000;-46.93407000
2526;Jardim Panorama;9;-23.62531290;-46.93846000
2527;Jardim São Miguel;9;-23.63469000;-46.93710000
2528;Jardim Nossa Senhora das Graças;9;-22.97726000;-47.13301000
2529;Jardim Sandra;9;-23.63589000;-46.95200000
2530;Jardim Ísis;9;-23.62415000;-46.94921000
2531;Morro Grande;9;-23.65013000;-46.95322000
2532;Jardim Museu;9;-23.63809000;-46.93483000
2533;Outeiro de Passárgada;9;-23.61024000;-46.95307000
2534;Parque Mirante da Mata;9;-23.60184000;-46.83551000
